id,carat,cut,color,clarity,depth,table,price,x,y,z
12746,1.28,Good,I,VS2,58.2,64.0,5319,7.09,7.03,4.11
26158,2.01,Premium,I,VS1,61.5,62.0,15475,8.07,7.94,4.92
9440,1.01,Premium,I,VS2,62.5,58.0,4592,6.39,6.44,4.01
10479,1.09,Premium,G,SI2,61.1,59.0,4794,6.69,6.63,4.07
49534,0.59,Ideal,G,VVS2,62.7,56.0,2125,5.33,5.36,3.35
19358,0.27,Ideal,D,VVS1,62.2,56.0,622,4.12,4.15,2.57
15223,1.62,Good,J,SI2,64.2,62.0,6112,7.33,7.41,4.73
53690,0.82,Premium,I,VS2,62.2,59.0,2716,6.03,5.97,3.73
26507,1.2,Ideal,D,VVS2,61.9,56.0,16130,6.81,6.83,4.22
43202,0.5,Very Good,D,SI1,62.8,61.0,1395,5.04,5.08,3.18
3645,0.9,Premium,F,SI1,62.6,62.0,3437,6.13,6.11,3.83
39146,0.32,Ideal,E,VVS1,62.2,55.0,1061,4.41,4.37,2.73
36677,0.37,Ideal,E,VS1,60.9,56.0,950,4.65,4.68,2.84
2519,0.76,Ideal,F,VS2,61.0,55.0,3201,5.92,5.89,3.6
613,0.73,Ideal,G,VS2,61.8,54.0,2839,5.8,5.82,3.59
33968,0.32,Ideal,E,VS2,61.1,56.0,846,4.46,4.48,2.73
7737,0.31,Fair,E,VS2,55.9,62.0,581,4.6,4.56,2.56
37141,0.4,Ideal,F,VVS2,61.1,57.0,972,4.73,4.8,2.91
32821,0.34,Ideal,E,VS1,61.8,57.0,805,4.47,4.5,2.77
40571,0.4,Ideal,D,VVS2,61.4,56.0,1152,4.8,4.75,2.93
41489,0.52,Ideal,F,SI1,61.5,57.0,1232,5.12,5.16,3.16
10255,1.01,Premium,E,SI2,61.6,56.0,4751,6.45,6.4,3.96
20712,0.31,Ideal,G,VS1,62.5,57.0,625,4.34,4.37,2.72
50315,0.7,Ideal,E,SI2,61.2,55.0,2239,5.76,5.68,3.5
23802,1.5,Premium,D,SI1,61.0,61.0,11863,7.32,7.28,4.45
39148,0.43,Ideal,E,VVS2,60.8,57.0,1062,4.87,4.9,2.97
33857,0.3,Premium,E,VS2,60.0,60.0,844,4.4,4.36,2.63
39209,0.54,Ideal,H,SI1,62.0,54.0,1065,5.23,5.28,3.26
26653,1.53,Premium,G,VVS1,60.6,58.0,16451,7.45,7.49,4.53
33084,0.3,Good,E,VVS2,59.8,64.0,814,4.34,4.29,2.58
45308,0.3,Ideal,D,SI1,61.9,57.0,524,4.28,4.32,2.66
4850,0.71,Ideal,F,VS1,61.4,56.0,3710,5.75,5.78,3.54
12555,1.21,Ideal,J,VS2,62.6,54.2,5275,6.79,6.81,4.26
50752,0.7,Good,D,SI1,64.2,60.0,2298,5.59,5.62,3.6
44401,0.43,Ideal,D,VVS1,62.3,56.0,1584,4.81,4.82,3.0
18219,1.0,Premium,D,VS2,59.8,58.0,7392,6.55,6.47,3.89
27079,1.71,Very Good,G,VS1,61.3,54.0,17206,7.69,7.74,4.73
43078,0.5,Premium,F,SI1,59.6,60.0,1378,5.15,5.12,3.06
35936,0.42,Premium,G,SI1,62.7,59.0,920,4.75,4.72,2.97
21768,1.51,Premium,H,SI1,61.3,60.0,9833,7.29,7.33,4.48
44508,0.52,Ideal,D,SI1,60.0,56.0,1600,5.19,5.24,3.13
49062,0.72,Premium,F,SI2,61.7,58.0,2058,5.73,5.78,3.55
40590,0.29,Ideal,F,SI2,60.6,59.0,496,4.31,4.37,2.63
2483,0.54,Premium,D,VVS1,61.4,57.5,3194,5.25,5.28,3.23
20509,1.25,Premium,F,VS2,61.5,60.0,8840,6.93,6.89,4.25
35497,0.41,Very Good,F,SI1,63.1,59.0,904,4.75,4.7,2.98
46970,0.32,Ideal,I,VS1,60.9,56.7,529,4.41,4.44,2.69
7745,1.07,Premium,G,SI2,59.8,60.0,4278,6.7,6.65,3.99
5529,0.91,Very Good,H,VS2,63.1,59.0,3853,6.16,6.13,3.88
9665,1.06,Ideal,J,VS2,62.4,54.0,4643,6.51,6.57,4.08
44364,0.56,Ideal,G,VS2,60.6,57.0,1580,5.33,5.36,3.24
44323,0.33,Premium,I,VS1,61.1,59.0,521,4.44,4.47,2.72
15132,1.25,Ideal,J,VVS2,61.1,57.0,6084,6.94,6.91,4.23
9056,0.34,Ideal,I,SI1,61.9,57.0,589,4.48,4.44,2.76
25217,1.71,Very Good,F,VS2,63.5,59.0,13818,7.51,7.46,4.75
4447,0.7,Ideal,D,VS1,62.8,53.4,3618,5.64,5.68,3.55
18617,1.06,Ideal,G,VS1,61.6,56.0,7594,6.53,6.57,4.04
53075,0.89,Premium,H,SI2,62.2,59.0,2610,6.17,6.15,3.83
6181,0.97,Premium,F,SI2,61.9,58.0,3993,6.35,6.31,3.92
15615,1.31,Very Good,H,SI2,61.7,59.0,6263,6.96,7.01,4.31
15376,0.35,Premium,I,SI1,62.5,58.0,606,4.53,4.49,2.82
14607,0.99,Premium,F,VS2,62.6,55.0,5893,6.5,6.35,4.02
31590,0.3,Ideal,J,SI1,62.3,57.0,367,4.27,4.3,2.67
16830,1.11,Ideal,G,VS2,62.2,55.0,6713,6.67,6.61,4.13
41569,0.55,Very Good,E,SI2,62.5,54.0,1238,5.21,5.25,3.27
14968,1.5,Very Good,F,I1,63.2,57.0,6028,7.29,7.24,4.59
48637,0.34,Ideal,F,SI1,61.1,56.0,537,4.52,4.55,2.77
16677,1.01,Very Good,E,VS2,62.7,57.0,6666,6.31,6.36,3.97
20336,1.25,Premium,G,VS1,60.0,61.0,8736,7.03,6.92,4.23
49984,0.71,Ideal,E,SI2,62.3,57.0,2190,5.66,5.74,3.55
15379,0.38,Very Good,I,VS1,60.1,60.0,606,4.66,4.72,2.82
52395,0.58,Ideal,F,VVS2,62.0,56.0,2509,5.32,5.36,3.31
32934,0.37,Ideal,E,VS2,62.7,56.0,811,4.55,4.6,2.87
16874,1.03,Very Good,F,VS1,60.2,55.0,6733,6.62,6.56,3.97
26969,2.04,Ideal,F,SI2,62.4,56.0,17049,8.07,8.14,5.06
11125,1.0,Ideal,F,SI1,62.4,55.0,4939,6.45,6.37,4.0
19204,1.37,Premium,G,VS2,61.6,59.0,7951,7.11,7.04,4.36
45029,0.54,Ideal,E,SI1,60.5,57.0,1637,5.3,5.28,3.2
15201,1.01,Premium,D,VS2,59.2,56.0,6108,6.48,6.43,3.82
26220,2.01,Good,H,SI1,60.9,65.0,15618,8.22,8.18,4.99
6934,0.8,Ideal,F,VVS2,61.6,57.0,4140,5.97,5.94,3.67
52831,0.71,Good,E,SI1,58.4,61.0,2573,5.85,5.93,3.44
45424,0.55,Ideal,E,SI1,62.1,55.0,1668,5.26,5.21,3.25
10439,1.0,Good,D,SI1,65.1,54.0,4786,6.23,6.27,4.07
50182,0.64,Good,F,VS1,57.7,61.0,2222,5.68,5.75,3.29
27469,2.04,Very Good,I,VS1,61.8,60.0,18127,8.11,8.21,5.04
29222,0.31,Premium,G,VS1,60.4,59.0,695,4.41,4.37,2.65
34401,0.34,Ideal,H,IF,61.7,56.0,863,4.5,4.51,2.78
18948,1.01,Ideal,D,VS2,62.7,57.0,7792,6.39,6.36,4.0
19689,0.3,Ideal,G,VS1,62.0,56.0,624,4.29,4.32,2.67
40863,0.56,Very Good,I,SI1,61.8,56.0,1175,5.22,5.3,3.25
24672,1.77,Ideal,D,SI2,61.8,57.0,13026,7.77,7.71,4.78
13104,1.07,Premium,H,VS2,62.1,59.0,5424,6.56,6.52,4.06
1087,0.71,Very Good,D,VS1,62.9,57.0,2910,5.6,5.66,3.54
19086,1.02,Very Good,G,VVS1,62.1,59.0,7861,6.36,6.39,3.96
32987,0.38,Premium,D,SI2,61.1,58.0,812,4.68,4.62,2.84
36080,0.5,Good,D,SI2,63.7,60.0,925,5.09,5.02,3.22
30901,0.31,Ideal,F,VS1,62.4,55.0,744,4.37,4.35,2.72
18678,1.51,Very Good,J,SI1,62.3,59.0,7637,7.22,7.28,4.52
33239,0.36,Ideal,I,VVS1,61.7,56.0,824,4.59,4.62,2.84
14978,1.14,Premium,F,SI1,61.1,59.0,6033,6.75,6.7,4.11
49736,0.48,Ideal,F,IF,62.1,55.0,2154,5.0,5.05,3.12
41353,0.53,Ideal,J,VS1,61.4,55.2,1218,5.2,5.22,3.2
41287,0.42,Ideal,D,VVS2,62.0,55.0,1210,4.84,4.81,2.99
29981,0.31,Ideal,F,VVS2,61.2,56.0,716,4.4,4.43,2.7
47168,0.52,Ideal,G,VVS2,62.1,57.0,1835,5.13,5.15,3.19
47376,0.57,Ideal,D,SI1,61.0,57.0,1847,5.34,5.31,3.25
10935,0.9,Good,F,VS1,62.8,60.0,4898,6.11,6.15,3.85
24968,2.1,Ideal,J,VS2,61.5,61.0,13462,8.21,8.16,5.03
39531,0.4,Good,I,VVS1,63.9,56.0,1080,4.68,4.64,2.98
31391,0.3,Good,E,VVS1,57.8,60.0,763,4.45,4.48,2.58
51197,0.61,Very Good,G,VVS2,62.3,59.0,2351,5.4,5.45,3.38
28608,0.3,Premium,E,SI1,61.7,56.0,675,4.29,4.27,2.64
13114,1.02,Premium,E,SI1,62.8,58.0,5429,6.45,6.39,4.03
16082,1.0,Ideal,F,VS2,61.7,58.0,6424,6.37,6.43,3.95
30615,0.3,Very Good,G,SI1,58.8,60.0,447,4.35,4.39,2.57
29812,0.3,Ideal,D,SI1,62.5,57.0,709,4.28,4.26,2.67
35793,0.39,Ideal,F,VS1,61.7,56.0,913,4.68,4.72,2.9
42310,0.41,Ideal,F,VVS1,62.3,57.0,1295,4.73,4.77,2.96
29125,0.4,Ideal,D,SI1,60.6,57.0,690,4.75,4.82,2.9
32252,0.3,Premium,G,VVS1,61.8,59.0,789,4.28,4.33,2.66
35578,0.35,Ideal,F,VS2,62.4,55.0,906,4.53,4.51,2.82
27022,2.22,Very Good,I,SI1,62.4,55.0,17160,8.29,8.35,5.19
36644,0.43,Good,F,SI1,63.8,57.0,948,4.82,4.8,3.07
17273,1.26,Premium,F,SI1,62.3,58.0,6915,6.89,6.84,4.28
12855,1.11,Ideal,E,SI2,61.2,55.0,5358,6.72,6.68,4.1
14622,1.21,Ideal,H,VS1,62.0,57.0,5902,6.79,6.75,4.19
32448,0.43,Very Good,F,SI1,61.6,59.0,792,4.83,4.87,2.99
43278,0.3,Very Good,G,SI2,63.3,57.0,506,4.28,4.25,2.7
53894,0.71,Ideal,G,SI1,60.5,56.4,2751,5.76,5.8,3.5
44247,0.51,Premium,F,VS2,63.0,55.0,1574,5.1,5.06,3.2
1130,0.73,Ideal,G,VVS2,61.9,55.0,2919,5.83,5.77,3.59
547,0.75,Premium,E,SI2,61.9,57.0,2829,5.88,5.82,3.62
19185,1.27,Ideal,H,VS2,62.9,54.0,7937,6.88,6.92,4.34
22967,1.59,Very Good,I,VS1,61.2,57.8,11018,7.5,7.52,4.6
50,0.24,Very Good,F,SI1,60.9,61.0,404,4.02,4.03,2.45
23102,1.53,Premium,H,VS1,59.4,59.0,11127,7.58,7.51,4.48
4554,0.81,Very Good,E,SI1,61.9,60.0,3643,5.87,5.95,3.66
6433,1.02,Fair,G,SI1,64.5,56.0,4044,6.3,6.23,4.04
38208,0.43,Premium,F,SI1,60.5,60.0,1016,4.88,4.84,2.94
26276,1.52,Ideal,G,VVS2,60.6,57.0,15760,7.45,7.49,4.52
11715,0.34,Premium,G,VS2,62.4,59.0,596,4.41,4.47,2.77
18079,1.34,Premium,D,SI2,61.5,58.0,7305,7.04,7.07,4.34
51264,0.83,Good,F,SI2,57.5,61.0,2358,6.22,6.17,3.56
52327,0.73,Premium,I,VVS2,60.6,58.0,2496,5.78,5.84,3.52
42350,0.39,Ideal,E,VVS2,61.6,56.0,1300,4.69,4.73,2.9
40294,0.4,Ideal,H,VVS2,62.4,57.0,1125,4.73,4.69,2.94
9953,1.0,Very Good,D,SI1,60.1,60.0,4697,6.47,6.55,3.91
25791,1.74,Ideal,F,SI1,62.4,57.0,14775,7.68,7.64,4.78
39178,0.35,Premium,D,VS2,61.9,58.0,1063,4.6,4.51,2.82
16540,0.63,Ideal,D,IF,62.5,55.0,6607,5.5,5.47,3.43
32129,0.41,Very Good,G,SI2,63.4,58.0,784,4.73,4.7,2.99
52405,0.71,Good,E,SI1,60.8,62.0,2511,5.7,5.74,3.48
16337,1.1,Ideal,G,VS2,62.0,56.0,6534,6.6,6.68,4.12
40730,0.35,Very Good,D,VVS2,60.0,56.0,1162,4.61,4.63,2.77
21181,1.58,Ideal,I,SI1,61.7,56.0,9335,7.55,7.48,4.64
19555,1.12,Ideal,G,VS2,60.9,56.0,8189,6.7,6.74,4.09
15309,1.1,Ideal,F,SI1,61.4,55.0,6146,6.65,6.68,4.09
35216,0.3,Ideal,F,IF,60.8,56.0,892,4.35,4.36,2.65
26606,1.52,Ideal,G,VVS1,61.4,57.0,16343,7.38,7.4,4.54
13755,1.25,Premium,J,SI1,61.8,55.0,5607,6.91,6.82,4.24
30093,0.32,Ideal,H,VS1,62.9,54.0,720,4.41,4.37,2.76
19026,0.32,Ideal,H,VS1,62.5,55.0,620,4.36,4.38,2.73
3510,1.14,Fair,J,SI2,64.4,55.0,3403,6.56,6.54,4.22
20781,1.23,Premium,F,VS2,59.6,58.0,9016,7.02,6.94,4.16
45094,0.6,Premium,G,SI1,61.8,60.0,1646,5.38,5.37,3.32
31464,0.4,Very Good,G,SI2,63.2,56.0,765,4.73,4.7,2.98
8347,1.02,Very Good,E,SI2,63.0,57.0,4398,6.39,6.44,4.04
11956,1.14,Premium,F,SI1,62.5,59.0,5135,6.65,6.67,4.16
5244,1.23,Ideal,G,SI2,61.6,55.0,3788,6.91,6.88,4.25
52932,0.7,Good,F,VS2,60.1,56.0,2591,5.73,5.78,3.46
17347,1.12,Ideal,H,SI1,61.6,56.0,6962,6.64,6.68,4.11
46251,0.57,Very Good,F,VS2,59.5,57.0,1754,5.39,5.43,3.22
5373,0.3,Premium,D,SI2,61.2,60.0,574,4.31,4.28,2.63
43921,0.38,Premium,J,SI1,61.3,59.0,513,4.62,4.68,2.85
2764,0.82,Ideal,F,SI1,62.6,56.0,3251,5.95,5.99,3.74
2863,0.73,Ideal,E,VS2,61.9,55.0,3275,5.76,5.8,3.57
29716,0.31,Ideal,G,VVS2,61.9,55.0,707,4.33,4.36,2.69
2928,0.91,Very Good,J,VS2,61.6,59.0,3290,6.13,6.25,3.81
51465,0.72,Premium,H,SI1,61.5,59.0,2376,5.71,5.67,3.5
39695,0.4,Good,E,VVS1,59.4,61.0,1088,4.8,4.83,2.86
15048,0.3,Ideal,G,VS1,62.0,54.0,605,4.3,4.35,2.68
8829,1.02,Ideal,E,SI2,63.0,57.0,4478,6.44,6.39,4.04
8477,1.01,Ideal,F,SI2,60.5,57.0,4416,6.49,6.53,3.94
37420,0.33,Ideal,E,VVS1,61.2,56.0,984,4.45,4.51,2.74
43752,0.44,Ideal,E,VVS1,59.9,57.0,1438,4.93,4.97,2.96
15059,0.3,Premium,F,VS2,61.6,58.0,605,4.29,4.31,2.65
3969,0.9,Very Good,E,SI1,63.5,55.0,3508,6.22,6.12,3.92
29290,0.31,Ideal,I,SI1,62.1,54.0,436,4.37,4.39,2.72
12195,1.04,Ideal,H,VS2,61.0,57.0,5189,6.56,6.53,3.99
22963,2.01,Ideal,J,SI2,62.9,54.0,11011,8.06,7.93,5.05
16827,1.2,Very Good,H,VS1,61.8,56.0,6713,6.82,6.86,4.23
8835,1.02,Premium,E,SI2,59.6,59.0,4478,6.59,6.54,3.91
51918,0.7,Very Good,G,VS1,62.5,58.0,2437,5.63,5.69,3.54
13628,1.04,Ideal,H,VS1,62.7,57.0,5577,6.42,6.46,4.04
25342,2.08,Premium,I,SI2,60.8,61.0,14047,8.24,8.21,5.0
5028,0.92,Premium,F,SI1,62.6,59.0,3749,6.19,6.23,3.89
12428,1.03,Ideal,G,SI1,61.1,57.0,5241,6.58,6.54,4.01
47583,0.7,Very Good,I,SI2,58.8,60.0,1876,5.8,5.83,3.42
44737,0.5,Ideal,E,SI1,61.8,56.0,1617,5.11,5.07,3.14
13402,0.32,Premium,H,VVS2,62.2,58.0,602,4.33,4.38,2.71
31648,0.28,Very Good,E,VS1,59.0,60.0,452,4.26,4.32,2.53
36186,0.43,Very Good,D,VS2,59.1,58.0,931,4.92,4.96,2.92
52157,0.7,Good,E,VS2,61.5,61.0,2473,5.64,5.74,3.5
27535,2.06,Ideal,G,SI2,62.3,56.0,18293,8.16,8.09,5.06
20224,1.04,Very Good,G,IF,60.7,58.0,8655,6.52,6.65,4.0
15599,1.01,Very Good,F,VS2,59.2,59.0,6257,6.49,6.61,3.88
3368,0.27,Very Good,E,SI1,61.2,57.0,407,4.2,4.23,2.58
12231,1.01,Good,H,SI1,59.5,62.0,5197,6.49,6.55,3.88
33154,0.31,Premium,G,VVS1,60.5,60.0,816,4.33,4.4,2.64
8118,1.01,Very Good,E,SI2,60.4,60.0,4352,6.48,6.57,3.94
46389,0.55,Ideal,E,VS1,61.5,57.0,1764,5.23,5.27,3.23
40507,0.54,Premium,J,VS2,62.6,58.0,1143,5.22,5.16,3.25
39538,0.4,Premium,F,VS2,61.0,58.0,1080,4.79,4.72,2.9
42703,0.52,Good,F,SI1,63.8,56.0,1338,5.12,5.07,3.25
47805,0.64,Premium,F,SI1,60.1,60.0,1901,5.62,5.57,3.36
32855,0.4,Good,G,VS2,63.5,56.0,807,4.68,4.7,2.98
29207,0.37,Very Good,H,VS1,59.8,59.0,695,4.66,4.7,2.8
49370,0.7,Very Good,F,SI2,61.2,57.0,2100,5.67,5.74,3.49
11558,1.16,Very Good,E,SI2,62.4,55.0,5034,6.69,6.77,4.2
41252,0.3,Very Good,F,SI1,62.8,56.0,500,4.24,4.26,2.67
21256,1.57,Very Good,H,VS2,63.4,56.0,9407,7.46,7.4,4.71
31047,0.41,Ideal,H,VS1,61.8,56.0,750,4.73,4.78,2.94
18424,1.0,Good,G,VVS2,60.9,56.0,7492,6.49,6.52,3.96
24849,1.63,Very Good,G,VS2,62.5,57.0,13253,7.46,7.49,4.67
17904,0.85,Ideal,D,VVS1,62.0,56.0,7230,6.05,6.11,3.77
28190,0.4,Very Good,D,SI2,61.6,59.0,666,4.68,4.74,2.9
12707,0.26,Ideal,F,VVS1,61.6,57.0,599,4.08,4.1,2.52
40120,0.41,Premium,F,VVS2,61.0,59.0,1115,4.79,4.82,2.93
29358,0.31,Premium,G,VS2,61.7,59.0,698,4.34,4.31,2.67
52413,0.7,Ideal,G,VS1,60.6,57.0,2512,5.7,5.75,3.47
15384,0.32,Very Good,G,VVS2,64.0,55.0,607,4.31,4.35,2.77
46357,0.58,Ideal,G,VS2,61.2,56.0,1760,5.37,5.41,3.3
46013,0.53,Ideal,G,VS1,61.6,57.0,1727,5.24,5.21,3.22
9326,1.0,Premium,E,SI2,62.7,58.0,4579,6.41,6.34,4.0
39543,0.4,Ideal,F,VS2,62.0,57.0,1080,4.74,4.68,2.92
10779,0.9,Very Good,E,VS2,62.7,56.0,4858,6.13,6.21,3.87
10861,1.14,Very Good,G,SI2,62.4,60.0,4875,6.6,6.67,4.14
9501,0.93,Good,E,SI1,63.1,57.0,4611,6.17,6.19,3.9
37993,0.32,Ideal,F,VVS2,62.0,55.0,1008,4.41,4.39,2.73
46058,0.64,Fair,E,SI1,59.5,64.0,1733,5.65,5.39,3.31
53879,1.04,Fair,G,SI2,65.2,57.0,2745,6.25,6.23,4.07
19373,0.27,Very Good,D,VVS2,62.2,59.0,622,4.08,4.12,2.55
51580,1.03,Premium,J,I1,62.8,55.0,2392,6.43,6.41,4.03
19105,1.13,Premium,G,VVS2,61.4,58.0,7875,6.68,6.73,4.12
48811,0.76,Ideal,J,VS2,61.7,56.0,2026,5.85,5.88,3.62
20259,1.01,Premium,F,VVS2,62.0,58.0,8688,6.45,6.36,3.97
48103,0.5,Ideal,G,VVS2,61.4,57.0,1935,5.13,5.1,3.14
12496,1.0,Very Good,E,SI1,59.6,60.0,5257,6.58,6.51,3.9
44454,0.53,Very Good,F,VS2,62.7,57.0,1592,5.1,5.14,3.21
19595,1.51,Very Good,H,VS2,63.1,57.0,8219,7.24,7.21,4.56
45250,0.5,Fair,G,VVS2,66.1,62.0,1659,4.92,4.88,3.24
18088,1.39,Premium,E,SI2,62.7,58.0,7311,6.99,7.11,4.42
2232,0.72,Good,F,VVS2,61.3,65.0,3145,5.76,5.72,3.52
46911,0.5,Premium,F,VVS2,60.6,58.0,1814,5.2,5.1,3.12
35344,0.42,Ideal,H,SI1,62.7,56.0,898,4.78,4.76,2.99
35481,0.31,Ideal,F,VVS1,61.6,56.0,903,4.34,4.36,2.68
5009,0.93,Good,D,SI2,59.2,62.0,3744,6.36,6.38,3.77
11449,1.01,Ideal,D,SI2,61.3,54.0,5006,6.52,6.47,3.99
42874,0.45,Ideal,G,VVS1,61.7,56.0,1358,4.96,4.93,3.05
32470,0.45,Fair,F,SI1,57.9,66.0,794,5.08,4.98,2.91
9930,1.05,Premium,H,SI1,59.5,58.0,4692,6.69,6.61,3.96
32128,0.41,Good,I,SI1,63.8,57.0,784,4.7,4.67,2.99
49365,0.6,Ideal,F,VS2,60.9,55.0,2099,5.49,5.51,3.34
7430,1.02,Very Good,H,SI2,62.6,60.0,4229,6.3,6.38,3.97
37364,0.4,Premium,D,VS2,62.4,59.0,982,4.7,4.72,2.94
46103,0.56,Very Good,E,VS1,58.6,57.0,1742,5.43,5.46,3.19
6848,1.0,Good,H,SI2,62.7,58.0,4125,6.31,6.33,3.96
52185,0.72,Very Good,G,VS2,63.3,57.0,2477,5.71,5.67,3.6
32174,0.39,Very Good,G,VS2,62.4,56.0,787,4.64,4.68,2.91
48141,0.71,Ideal,J,SI1,61.4,56.0,1940,5.75,5.78,3.54
2236,0.92,Very Good,J,VS2,60.9,62.0,3146,6.26,6.31,3.83
526,0.91,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81
39262,0.38,Premium,H,VVS2,62.0,58.0,1069,4.64,4.62,2.87
30680,0.4,Ideal,E,SI1,62.2,55.0,737,4.71,4.75,2.94
21507,1.55,Premium,G,SI1,59.8,59.0,9600,7.47,7.45,4.46
738,0.31,Ideal,H,VS1,61.8,54.2,557,4.33,4.37,2.69
35870,0.34,Ideal,D,VVS2,60.1,57.0,918,4.54,4.58,2.74
28568,0.3,Good,H,VS1,63.9,55.0,675,4.28,4.26,2.73
11597,1.16,Very Good,D,SI2,62.5,60.0,5044,6.64,6.7,4.17
21797,1.02,Ideal,F,VVS2,60.9,56.0,9870,6.54,6.49,3.97
18450,1.52,Very Good,J,VS2,63.3,56.0,7504,7.33,7.27,4.62
45970,0.3,Good,G,VS2,63.5,55.0,526,4.22,4.25,2.69
19639,1.3,Premium,F,SI1,61.1,53.0,8256,7.17,7.04,4.34
48858,0.7,Very Good,I,VS2,64.2,55.0,2034,5.57,5.61,3.59
14655,1.5,Good,J,SI1,64.0,56.0,5914,7.21,7.16,4.6
27319,2.18,Premium,G,SI2,61.9,60.0,17841,8.24,8.29,5.12
16987,1.02,Very Good,F,VS1,61.3,59.0,6785,6.45,6.51,3.97
15971,1.02,Ideal,F,VS2,61.0,56.0,6393,6.55,6.62,4.02
2844,0.56,Ideal,D,VVS1,61.8,56.0,3270,5.28,5.31,3.27
25319,2.11,Premium,J,SI1,62.4,58.0,13996,8.27,8.17,5.13
22883,1.37,Ideal,G,VS1,62.2,55.0,10927,7.09,7.12,4.42
43256,0.42,Premium,G,IF,61.6,58.0,1400,4.76,4.79,2.94
47531,0.75,Fair,J,VS1,61.9,67.0,1869,5.8,5.7,3.56
10345,1.01,Premium,H,VS2,62.3,62.0,4769,6.39,6.35,3.97
48173,0.57,Premium,D,VS2,61.9,58.0,1944,5.32,5.35,3.3
27312,2.02,Premium,E,SI2,59.8,58.0,17825,8.2,8.16,4.89
22680,0.38,Ideal,J,VVS2,61.4,56.0,629,4.68,4.7,2.88
31389,0.41,Ideal,H,SI1,61.5,55.0,763,4.78,4.81,2.95
5387,0.3,Premium,G,SI1,60.1,62.0,574,4.37,4.35,2.62
15640,1.18,Ideal,I,VS1,62.2,55.0,6272,6.8,6.77,4.22
52854,0.59,Premium,E,VS2,62.5,56.0,2578,5.4,5.36,3.36
16199,1.7,Good,I,I1,63.6,58.0,6474,7.52,7.48,4.77
35409,0.32,Ideal,E,VS2,62.3,56.0,900,4.41,4.38,2.74
21089,1.14,Ideal,F,VVS1,61.6,57.0,9259,6.71,6.76,4.15
7756,1.05,Very Good,E,SI2,63.2,59.0,4281,6.43,6.36,4.04
3462,0.72,Ideal,I,VS2,61.4,56.0,3391,5.77,5.83,3.56
38600,0.37,Premium,D,VVS2,60.7,59.0,1038,4.66,4.63,2.82
52491,0.73,Ideal,E,SI1,62.1,59.0,2523,5.74,5.79,3.58
1550,0.72,Ideal,G,VVS2,61.6,55.0,3002,5.78,5.77,3.56
41581,0.25,Very Good,D,VS1,60.8,60.0,388,4.07,4.09,2.48
38219,0.43,Ideal,E,SI1,62.3,57.0,1016,4.82,4.78,2.99
34155,0.33,Ideal,G,VS1,60.1,55.0,854,4.55,4.5,2.72
4250,0.78,Good,E,SI1,59.4,62.0,3578,6.02,6.07,3.59
33692,0.33,Ideal,G,VVS1,61.6,55.0,838,4.46,4.47,2.75
3740,0.3,Good,F,VS1,63.7,56.0,570,4.26,4.28,2.72
28559,0.3,Ideal,H,VS1,61.4,54.0,675,4.37,4.33,2.67
24019,1.54,Ideal,F,SI1,61.9,56.0,12195,7.44,7.38,4.59
536,0.7,Very Good,D,SI1,62.3,59.0,2827,5.67,5.7,3.54
24786,1.51,Premium,G,VS2,60.8,60.0,13157,7.42,7.38,4.5
34384,0.41,Ideal,F,VS2,62.7,56.0,863,4.72,4.78,2.98
43065,0.39,Ideal,F,IF,61.0,56.0,1377,4.72,4.75,2.89
7621,1.0,Ideal,H,SI2,61.2,57.0,4260,6.42,6.45,3.94
41234,0.33,Ideal,E,VVS1,61.6,56.0,1207,4.44,4.46,2.74
31956,0.31,Ideal,I,VS2,61.0,57.0,452,4.37,4.38,2.67
34934,0.28,Good,J,VVS2,58.4,60.0,375,4.27,4.33,2.51
52518,0.7,Ideal,F,SI1,62.8,56.0,2528,5.63,5.68,3.55
23455,1.42,Very Good,G,VS1,62.7,55.0,11452,7.11,7.17,4.48
632,0.82,Very Good,F,SI2,59.7,57.0,2841,6.12,6.14,3.66
10643,1.11,Very Good,G,VS2,63.4,56.0,4834,6.62,6.54,4.18
31258,0.32,Ideal,D,VS2,61.9,55.0,758,4.39,4.43,2.73
52261,0.74,Ideal,E,SI1,62.6,56.0,2489,5.74,5.7,3.58
44989,0.31,Premium,J,VS1,60.7,60.0,523,4.39,4.34,2.65
51713,0.72,Very Good,E,SI2,62.2,59.0,2401,5.72,5.79,3.58
52322,0.8,Ideal,F,SI2,62.0,57.0,2495,5.96,5.98,3.7
53544,0.72,Very Good,D,SI2,61.3,59.0,2692,5.74,5.78,3.53
50647,0.31,Good,E,SI1,63.6,57.0,544,4.28,4.3,2.73
48061,0.55,Ideal,D,VS2,62.3,55.0,1928,5.24,5.29,3.28
45474,0.5,Premium,E,VS2,62.7,59.0,1676,5.06,5.02,3.16
31036,0.37,Premium,H,VS2,61.4,58.0,749,4.64,4.61,2.84
46914,0.7,Premium,G,SI2,59.0,60.0,1814,5.84,5.82,3.44
14197,1.01,Very Good,G,VS2,61.9,59.0,5759,6.34,6.38,3.94
47285,0.3,Good,I,SI1,63.4,57.0,394,4.23,4.25,2.69
23711,0.4,Ideal,G,SI2,62.0,56.0,632,4.73,4.76,2.94
50201,0.71,Good,E,SI2,58.7,61.0,2226,5.73,5.78,3.38
27605,2.09,Good,F,SI2,63.4,55.0,18472,8.11,8.18,5.16
